Name,Start,End,Duration,Process
bezier_practice,9/15/2019 13:44,9/15/2019 13:44,0:00:07,1
bezier_practice | Processing 3.5.3,9/15/2019 13:44,9/15/2019 13:44,0:00:07,1
feeling_data_lines_bezier,9/15/2019 13:44,9/15/2019 13:44,0:00:12,1
feeling_data_lines_pde,9/15/2019 13:44,9/15/2019 13:44,0:00:10,Windows Explorer
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 13:44,9/15/2019 13:45,0:00:40,1
bezier_practice | Processing 3.5.3,9/15/2019 13:45,9/15/2019 13:46,0:01:14,1
bezier_practice,9/15/2019 13:46,9/15/2019 13:46,0:00:13,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 13:46,9/15/2019 13:47,0:00:59,1
Messenger - Google Chrome,9/15/2019 13:47,9/15/2019 13:48,0:00:47,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 13:48,9/15/2019 13:50,0:01:25,1
Messenger - Google Chrome,9/15/2019 13:50,9/15/2019 13:50,0:00:31,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 13:50,9/15/2019 13:50,0:00:05,1
bezier_practice | Processing 3.5.3,9/15/2019 13:50,9/15/2019 13:52,0:02:13,1
Messenger - Google Chrome,9/15/2019 13:52,9/15/2019 13:53,0:00:36,Google Chrome
bezier_practice | Processing 3.5.3,9/15/2019 13:53,9/15/2019 13:55,0:01:33,1
Messenger - Google Chrome,9/15/2019 13:55,9/15/2019 13:56,0:00:58,Google Chrome
Skype,9/15/2019 13:56,9/15/2019 13:56,0:00:11,Skype
bezier_practice | Processing 3.5.3,9/15/2019 13:56,9/15/2019 14:01,0:05:34,1
Messenger - Google Chrome,9/15/2019 14:01,9/15/2019 14:02,0:00:56,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 14:02,9/15/2019 14:05,0:02:40,1
Messenger - Google Chrome,9/15/2019 14:05,9/15/2019 14:06,0:00:42,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 14:06,9/15/2019 14:10,0:04:36,1
Messenger - Google Chrome,9/15/2019 14:10,9/15/2019 14:11,0:00:34,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 14:11,9/15/2019 14:14,0:03:17,1
Messenger - Google Chrome,9/15/2019 14:14,9/15/2019 14:15,0:01:20,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 14:15,9/15/2019 14:16,0:00:37,1
Messenger - Google Chrome,9/15/2019 14:16,9/15/2019 14:17,0:00:38,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 14:17,9/15/2019 14:17,0:00:07,Google Chrome
Messenger - Google Chrome,9/15/2019 14:17,9/15/2019 14:17,0:00:30,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 14:17,9/15/2019 14:17,0:00:05,Google Chrome
Messenger - Google Chrome,9/15/2019 14:17,9/15/2019 14:18,0:00:28,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 14:18,9/15/2019 14:18,0:00:15,1
MISSIO - Underground,9/15/2019 14:18,9/15/2019 14:18,0:00:06,Spotify
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 14:18,9/15/2019 14:21,0:02:27,1
Messenger - Google Chrome,9/15/2019 14:21,9/15/2019 14:21,0:00:30,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 14:21,9/15/2019 14:22,0:00:52,1
PVRIS - Death of Me,9/15/2019 14:22,9/15/2019 14:22,0:00:07,Spotify
Messenger - Google Chrome,9/15/2019 14:22,9/15/2019 14:23,0:00:54,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 14:23,9/15/2019 14:24,0:01:02,Google Chrome
Messenger - Google Chrome,9/15/2019 14:24,9/15/2019 14:24,0:00:11,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 14:24,9/15/2019 14:24,0:00:05,Google Chrome
Messenger - Google Chrome,9/15/2019 14:24,9/15/2019 14:24,0:00:10,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 14:24,9/15/2019 14:31,0:06:56,1
feeling_data_lines_bezier,9/15/2019 14:31,9/15/2019 14:32,0:00:12,1
Messenger - Google Chrome,9/15/2019 14:32,9/15/2019 14:33,0:01:02,Google Chrome
feeling_data_lines_bezier,9/15/2019 14:33,9/15/2019 14:33,0:00:07,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 14:33,9/15/2019 14:33,0:00:09,1
feeling_data_lines_bezier,9/15/2019 14:33,9/15/2019 14:33,0:00:16,1
Messenger - Google Chrome,9/15/2019 14:33,9/15/2019 14:35,0:01:39,Google Chrome
Messenger - Google Chrome,9/15/2019 15:04,9/15/2019 15:04,0:00:06,Google Chrome
New Tab - Google Chrome,9/15/2019 15:04,9/15/2019 15:04,0:00:07,Google Chrome
video art - Google Docs - Google Chrome,9/15/2019 15:04,9/15/2019 15:04,0:00:08,Google Chrome
Google Docs - Google Chrome,9/15/2019 15:04,9/15/2019 15:04,0:00:06,Google Chrome
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 15:04,9/15/2019 15:10,0:06:11,Google Chrome
free survey creator - Google Search - Google Chrome,9/15/2019 15:10,9/15/2019 15:10,0:00:09,Google Chrome
SurveyMonkey: The World’s Most Popular Free Online Survey Tool - Google Chrome,9/15/2019 15:10,9/15/2019 15:11,0:00:05,Google Chrome
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 15:11,9/15/2019 15:36,0:25:14,Google Chrome
CC Search - Google Chrome,9/15/2019 15:36,9/15/2019 15:36,0:00:07,Google Chrome
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 15:36,9/15/2019 15:36,0:00:17,Google Chrome
CC Search - Google Chrome,9/15/2019 15:36,9/15/2019 15:36,0:00:06,Google Chrome
open source search engine - Google Search - Google Chrome,9/15/2019 15:36,9/15/2019 15:36,0:00:15,Google Chrome
open source video search engine - Google Search - Google Chrome,9/15/2019 15:36,9/15/2019 15:37,0:00:12,Google Chrome
Audio Library - YouTube - Google Chrome,9/15/2019 15:37,9/15/2019 15:37,0:00:06,Google Chrome
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 15:37,9/15/2019 15:37,0:00:29,Google Chrome
Audio Library - YouTube - Google Chrome,9/15/2019 15:37,9/15/2019 15:37,0:00:06,Google Chrome
Audio Library - YouTube - Google Chrome,9/15/2019 15:37,9/15/2019 15:37,0:00:05,Google Chrome
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 15:37,9/15/2019 15:42,0:04:47,Google Chrome
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 15:42,9/15/2019 15:42,0:00:06,Google Chrome
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 15:42,9/15/2019 15:42,0:00:06,Google Chrome
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 15:42,9/15/2019 15:44,0:01:49,Google Chrome
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 15:44,9/15/2019 15:53,0:08:46,Google Chrome
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 15:53,9/15/2019 15:54,0:00:36,Google Chrome
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 15:54,9/15/2019 15:57,0:03:02,Google Chrome
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 15:57,9/15/2019 15:57,0:00:06,Google Chrome
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 15:57,9/15/2019 15:57,0:00:12,Google Chrome
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 15:57,9/15/2019 15:57,0:00:06,Google Chrome
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 15:57,9/15/2019 15:57,0:00:06,Google Chrome
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 15:57,9/15/2019 15:57,0:00:12,Google Chrome
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 15:57,9/15/2019 16:01,0:03:19,Google Chrome
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 16:01,9/15/2019 16:01,0:00:07,Google Chrome
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 16:01,9/15/2019 16:20,0:18:44,Google Chrome
Date and Time Information,9/15/2019 16:20,9/15/2019 16:20,0:00:18,Windows Shell Experience Host
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 16:20,9/15/2019 16:20,0:00:30,Google Chrome
Date and Time Information,9/15/2019 16:20,9/15/2019 16:21,0:00:12,Windows Shell Experience Host
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 16:21,9/15/2019 16:24,0:03:42,Google Chrome
1ump List for Skype,9/15/2019 16:24,9/15/2019 16:24,0:00:05,Windows Shell Experience Host
feeling_data_lines_bezier,9/15/2019 16:24,9/15/2019 16:24,0:00:07,1
Untitled - Google Chrome,9/15/2019 16:25,9/15/2019 16:25,0:00:05,Google Chrome
Seminar-Teaching - Google Docs - Google Chrome,9/15/2019 16:25,9/15/2019 16:26,0:00:54,Google Chrome
Skype,9/15/2019 16:43,9/15/2019 16:44,0:01:25,Skype
New Tab - Google Chrome,9/15/2019 16:44,9/15/2019 16:44,0:00:05,Google Chrome
Pinterest - Google Chrome,9/15/2019 16:44,9/15/2019 16:44,0:00:07,Google Chrome
Pinterest - Google Chrome,9/15/2019 16:44,9/15/2019 16:44,0:00:06,Google Chrome
Pinterest - Google Chrome,9/15/2019 16:44,9/15/2019 16:44,0:00:06,Google Chrome
Skype,9/15/2019 16:44,9/15/2019 16:48,0:04:10,Skype
Messenger - Google Chrome,9/15/2019 16:48,9/15/2019 16:52,0:03:38,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 16:52,9/15/2019 16:56,0:04:02,Google Chrome
feeling_data_lines_bezier,9/15/2019 16:56,9/15/2019 16:56,0:00:17,1
Skype,9/15/2019 16:56,9/15/2019 16:59,0:02:14,Skype
Messenger - Google Chrome,9/15/2019 16:59,9/15/2019 17:00,0:01:38,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 17:00,9/15/2019 17:02,0:01:49,Google Chrome
Messenger - Google Chrome,9/15/2019 17:02,9/15/2019 17:02,0:00:10,Google Chrome
Skype,9/15/2019 17:02,9/15/2019 17:04,0:01:17,Skype
Messenger - Google Chrome,9/15/2019 17:04,9/15/2019 17:05,0:01:27,Google Chrome
Pinterest - Google Chrome,9/15/2019 17:05,9/15/2019 17:05,0:00:06,Google Chrome
Pinterest - Google Chrome,9/15/2019 17:05,9/15/2019 17:08,0:02:43,Google Chrome
Messenger - Google Chrome,9/15/2019 17:08,9/15/2019 17:09,0:01:30,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 17:09,9/15/2019 17:10,0:00:55,Google Chrome
Messenger - Google Chrome,9/15/2019 17:10,9/15/2019 17:11,0:00:20,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 17:11,9/15/2019 17:11,0:00:36,Google Chrome
Skype,9/15/2019 17:11,9/15/2019 17:11,0:00:07,Skype
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:11,9/15/2019 17:12,0:00:27,1
Spotify Premium,9/15/2019 17:12,9/15/2019 17:12,0:00:32,Spotify
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:12,9/15/2019 17:13,0:00:27,1
feeling_data_lines_bezier,9/15/2019 17:13,9/15/2019 17:13,0:00:19,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:13,9/15/2019 17:14,0:00:41,1
feeling_data_lines_bezier,9/15/2019 17:14,9/15/2019 17:14,0:00:25,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:14,9/15/2019 17:15,0:00:21,1
feeling_data_lines_bezier,9/15/2019 17:15,9/15/2019 17:15,0:00:13,1
Messenger - Google Chrome,9/15/2019 17:15,9/15/2019 17:15,0:00:26,Google Chrome
feeling_data_lines_bezier,9/15/2019 17:15,9/15/2019 17:15,0:00:05,1
Snipping Tool,9/15/2019 17:15,9/15/2019 17:15,0:00:14,Snipping Tool
Messenger - Google Chrome,9/15/2019 17:15,9/15/2019 17:16,0:00:33,Google Chrome
feeling_data_lines_bezier,9/15/2019 17:16,9/15/2019 17:16,0:00:07,1
Messenger - Google Chrome,9/15/2019 17:16,9/15/2019 17:17,0:00:26,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 17:17,9/15/2019 17:17,0:00:07,Google Chrome
Messenger - Google Chrome,9/15/2019 17:17,9/15/2019 17:17,0:00:44,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:17,9/15/2019 17:18,0:00:16,1
feeling_data_lines_bezier,9/15/2019 17:18,9/15/2019 17:18,0:00:22,1
Pinterest - Google Chrome,9/15/2019 17:18,9/15/2019 17:18,0:00:13,Google Chrome
Pinterest - Google Chrome,9/15/2019 17:18,9/15/2019 17:18,0:00:05,Google Chrome
Pinterest - Google Chrome,9/15/2019 17:18,9/15/2019 17:19,0:00:16,Google Chrome
New Tab - Google Chrome,9/15/2019 17:19,9/15/2019 17:19,0:00:05,Google Chrome
Curves \ Processing.org - Google Chrome,9/15/2019 17:19,9/15/2019 17:19,0:00:16,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:19,9/15/2019 17:19,0:00:28,1
feeling_data_lines_bezier,9/15/2019 17:19,9/15/2019 17:20,0:00:14,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:20,9/15/2019 17:20,0:00:09,1
feeling_data_lines_bezier,9/15/2019 17:20,9/15/2019 17:20,0:00:05,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:20,9/15/2019 17:20,0:00:21,1
feeling_data_lines_bezier,9/15/2019 17:20,9/15/2019 17:21,0:00:18,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:21,9/15/2019 17:22,0:01:25,1
feeling_data_lines_bezier,9/15/2019 17:22,9/15/2019 17:23,0:01:16,1
Spotify Premium,9/15/2019 17:23,9/15/2019 17:23,0:00:05,Spotify
Passion Pit - I Found U,9/15/2019 17:23,9/15/2019 17:23,0:00:05,Spotify
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:23,9/15/2019 17:25,0:02:05,1
feeling_data_lines_bezier,9/15/2019 17:25,9/15/2019 17:26,0:00:10,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:26,9/15/2019 17:26,0:00:16,1
feeling_data_lines_bezier,9/15/2019 17:26,9/15/2019 17:26,0:00:18,1
New Tab - Google Chrome,9/15/2019 17:26,9/15/2019 17:26,0:00:14,Google Chrome
do bezier curves have a fill processing - Google Search - Google Chrome,9/15/2019 17:26,9/15/2019 17:27,0:00:15,Google Chrome
Curves \ Processing.org - Google Chrome,9/15/2019 17:27,9/15/2019 17:27,0:00:41,Google Chrome
feeling_data_lines_bezier,9/15/2019 17:27,9/15/2019 17:27,0:00:05,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:27,9/15/2019 17:28,0:00:14,1
feeling_data_lines_bezier,9/15/2019 17:28,9/15/2019 17:28,0:00:09,1
Curves \ Processing.org - Google Chrome,9/15/2019 17:28,9/15/2019 17:28,0:00:09,Google Chrome
remove fill from bezier curves - Google Search - Google Chrome,9/15/2019 17:28,9/15/2019 17:28,0:00:15,Google Chrome
remove fill from bezier curves processing - Google Search - Google Chrome,9/15/2019 17:28,9/15/2019 17:28,0:00:06,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:28,9/15/2019 17:28,0:00:08,1
feeling_data_lines_bezier,9/15/2019 17:28,9/15/2019 17:29,0:00:14,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:29,9/15/2019 17:29,0:00:26,1
feeling_data_lines_bezier,9/15/2019 17:29,9/15/2019 17:30,0:00:53,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:30,9/15/2019 17:30,0:00:07,1
feeling_data_lines_bezier,9/15/2019 17:30,9/15/2019 17:31,0:01:15,1
Snipping Tool,9/15/2019 17:31,9/15/2019 17:32,0:00:07,Snipping Tool
Snipping Tool,9/15/2019 17:32,9/15/2019 17:32,0:00:05,Snipping Tool
Messenger - Google Chrome,9/15/2019 17:32,9/15/2019 17:33,0:01:02,Google Chrome
feeling_data_lines_bezier,9/15/2019 17:33,9/15/2019 17:33,0:00:05,1
The Kooks - So Good Looking,9/15/2019 17:33,9/15/2019 17:33,0:00:06,Spotify
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:33,9/15/2019 17:34,0:00:47,1
Messenger - Google Chrome,9/15/2019 17:34,9/15/2019 17:34,0:00:09,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 17:34,9/15/2019 17:34,0:00:26,Google Chrome
Messenger - Google Chrome,9/15/2019 17:34,9/15/2019 17:35,0:00:49,Google Chrome
Pinterest - Google Chrome,9/15/2019 17:35,9/15/2019 17:35,0:00:10,Google Chrome
do bezier curves have a fill processing - Google Search - Google Chrome,9/15/2019 17:35,9/15/2019 17:35,0:00:08,Google Chrome
medical shorthand symbols - Google Search - Google Chrome,9/15/2019 17:35,9/15/2019 17:35,0:00:10,Google Chrome
medical shorthand writing symbols - Google Search - Google Chrome,9/15/2019 17:35,9/15/2019 17:36,0:00:14,Google Chrome
medical shorthand cursive writing symbols - Google Search - Google Chrome,9/15/2019 17:36,9/15/2019 17:36,0:00:10,Google Chrome
Gregg Shorthand - Memory Techniques Wiki - Google Chrome,9/15/2019 17:36,9/15/2019 17:36,0:00:14,Google Chrome
gregg shorthand - Google Search - Google Chrome,9/15/2019 17:36,9/15/2019 17:36,0:00:06,Google Chrome
Messenger - Google Chrome,9/15/2019 17:36,9/15/2019 17:36,0:00:12,Google Chrome
gregg shorthand - Google Search - Google Chrome,9/15/2019 17:36,9/15/2019 17:37,0:00:06,Google Chrome
gregg shorthand - Google Search - Google Chrome,9/15/2019 17:37,9/15/2019 17:37,0:00:06,Google Chrome
Pinterest - Google Chrome,9/15/2019 17:37,9/15/2019 17:37,0:00:10,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:37,9/15/2019 17:37,0:00:10,1
feeling_data_lines_pde,9/15/2019 17:37,9/15/2019 17:37,0:00:08,Windows Explorer
feeling_data - Excel,9/15/2019 17:37,9/15/2019 17:37,0:00:11,Microsoft Excel
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:37,9/15/2019 17:38,0:00:39,1
feeling_data_lines_bezier,9/15/2019 17:38,9/15/2019 17:38,0:00:18,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:38,9/15/2019 17:38,0:00:07,1
feeling_data_lines_bezier,9/15/2019 17:38,9/15/2019 17:38,0:00:09,1
New Tab - Google Chrome,9/15/2019 17:38,9/15/2019 17:39,0:00:06,Google Chrome
New Tab - Google Chrome,9/15/2019 17:39,9/15/2019 17:39,0:00:06,Google Chrome
New Tab - Google Chrome,9/15/2019 17:39,9/15/2019 17:39,0:00:07,Google Chrome
Logical operators - 1avaScript | MDN - Google Chrome,9/15/2019 17:39,9/15/2019 17:39,0:00:09,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:39,9/15/2019 17:39,0:00:13,1
Windows Explorer,9/15/2019 17:39,9/15/2019 17:39,0:00:05,Windows Explorer
Messenger - Google Chrome,9/15/2019 17:39,9/15/2019 17:39,0:00:09,Google Chrome
Logical operators - 1avaScript | MDN - Google Chrome,9/15/2019 17:39,9/15/2019 17:40,0:00:15,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:40,9/15/2019 17:40,0:00:39,1
feeling_data_lines_bezier,9/15/2019 17:40,9/15/2019 17:40,0:00:05,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:40,9/15/2019 17:41,0:00:09,1
feeling_data_lines_bezier,9/15/2019 17:41,9/15/2019 17:41,0:00:23,1
feeling_data - Excel,9/15/2019 17:41,9/15/2019 17:42,0:00:37,Microsoft Excel
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:42,9/15/2019 17:42,0:00:31,1
feeling_data_lines_bezier,9/15/2019 17:42,9/15/2019 17:43,0:00:42,1
Messenger - Google Chrome,9/15/2019 17:43,9/15/2019 17:44,0:01:20,Google Chrome
feeling_data_lines_bezier,9/15/2019 17:44,9/15/2019 17:44,0:00:06,1
Snipping Tool,9/15/2019 17:44,9/15/2019 17:44,0:00:06,Snipping Tool
Messenger - Google Chrome,9/15/2019 17:44,9/15/2019 17:45,0:00:29,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 17:45,9/15/2019 17:45,0:00:05,Google Chrome
Messenger - Google Chrome,9/15/2019 17:45,9/15/2019 17:46,0:00:56,Google Chrome
Snipping Tool,9/15/2019 17:46,9/15/2019 17:46,0:00:05,Snipping Tool
feeling_data_lines_bezier,9/15/2019 17:46,9/15/2019 17:49,0:03:33,1
Messenger - Google Chrome,9/15/2019 17:49,9/15/2019 17:52,0:02:34,Google Chrome
Blossoms - Your Girlfriend - Acoustic,9/15/2019 17:52,9/15/2019 17:52,0:00:08,Spotify
Messenger - Google Chrome,9/15/2019 17:52,9/15/2019 17:53,0:00:30,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:53,9/15/2019 17:53,0:00:12,1
Messenger - Google Chrome,9/15/2019 17:53,9/15/2019 17:53,0:00:10,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 17:53,9/15/2019 17:53,0:00:31,Google Chrome
Messenger - Google Chrome,9/15/2019 17:53,9/15/2019 17:55,0:01:49,Google Chrome
(1) Messenger - Google Chrome,9/15/2019 17:55,9/15/2019 17:57,0:02:09,Google Chrome
Messenger - Google Chrome,9/15/2019 17:57,9/15/2019 17:59,0:01:10,Google Chrome
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 17:59,9/15/2019 18:00,0:00:54,1
feeling_data_lines_bezier,9/15/2019 18:00,9/15/2019 18:00,0:00:14,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 18:00,9/15/2019 18:00,0:00:11,1
feeling_data_lines_bezier,9/15/2019 18:00,9/15/2019 18:00,0:00:17,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 18:00,9/15/2019 18:00,0:00:12,1
feeling_data_lines_bezier,9/15/2019 18:00,9/15/2019 18:01,0:00:20,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 18:01,9/15/2019 18:01,0:00:11,1
feeling_data_lines_bezier,9/15/2019 18:01,9/15/2019 18:01,0:00:06,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 18:01,9/15/2019 18:01,0:00:05,1
feeling_data_lines_bezier,9/15/2019 18:01,9/15/2019 18:01,0:00:18,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 18:01,9/15/2019 18:02,0:00:19,1
feeling_data_lines_bezier,9/15/2019 18:02,9/15/2019 18:02,0:00:15,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 18:02,9/15/2019 18:02,0:00:17,1
feeling_data_lines_bezier,9/15/2019 18:02,9/15/2019 18:03,0:00:38,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 18:03,9/15/2019 18:04,0:01:21,1
feeling_data_lines_bezier,9/15/2019 18:04,9/15/2019 18:04,0:00:05,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 18:04,9/15/2019 18:04,0:00:06,1
feeling_data_lines_bezier,9/15/2019 18:04,9/15/2019 18:05,0:00:16,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 18:05,9/15/2019 18:05,0:00:05,1
feeling_data_lines_bezier,9/15/2019 18:05,9/15/2019 18:05,0:00:07,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 18:05,9/15/2019 18:05,0:00:17,1
feeling_data_lines_bezier,9/15/2019 18:05,9/15/2019 18:05,0:00:07,1
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 18:05,9/15/2019 18:06,0:00:52,1
BAYNK - Poolside,9/15/2019 18:06,9/15/2019 18:06,0:00:06,Spotify
feeling_data_lines_bezier | Processing 3.5.3,9/15/2019 18:06,9/15/2019 18:07,0:00:25,1
Close,9/15/2019 18:07,9/15/2019 18:07,0:00:05,1
Windows Explorer,9/15/2019 18:07,9/15/2019 18:07,0:00:14,Windows Explorer
feeling_data_lines_bezier,9/15/2019 18:07,9/15/2019 18:07,0:00:27,1
feeling_data_circle,9/15/2019 18:07,9/15/2019 18:08,0:00:07,Windows Explorer
feeling_data_circle,9/15/2019 18:08,9/15/2019 18:08,0:00:17,1
feeling_data_circle | Processing 3.5.3,9/15/2019 18:08,9/15/2019 18:08,0:00:15,1
feeling_data_circle,9/15/2019 18:08,9/15/2019 18:09,0:01:05,1
Find,9/15/2019 18:09,9/15/2019 18:10,0:00:29,1
feeling_data_circle,9/15/2019 18:10,9/15/2019 18:10,0:00:09,1
Find,9/15/2019 18:10,9/15/2019 18:10,0:00:36,1
feeling_data_circle,9/15/2019 18:10,9/15/2019 18:11,0:00:19,1
Find,9/15/2019 18:11,9/15/2019 18:11,0:00:18,1
feeling_data_circle,9/15/2019 18:11,9/15/2019 18:11,0:00:10,1
Find,9/15/2019 18:11,9/15/2019 18:11,0:00:11,1
feeling_data_circle,9/15/2019 18:11,9/15/2019 18:11,0:00:05,1
Find,9/15/2019 18:11,9/15/2019 18:12,0:00:22,1
feeling_data_circle,9/15/2019 18:12,9/15/2019 18:13,0:00:46,1
New Tab - Google Chrome,9/15/2019 18:13,9/15/2019 18:13,0:00:08,Google Chrome
LinearGradient \ Examples \ Processing.org - Google Chrome,9/15/2019 18:13,9/15/2019 18:14,0:01:04,Google Chrome
HONNE - Warm on a Cold Night,9/15/2019 18:14,9/15/2019 18:14,0:00:07,Spotify
LinearGradient \ Examples \ Processing.org - Google Chrome,9/15/2019 18:14,9/15/2019 18:14,0:00:34,Google Chrome
gradient in processing - Google Search - Google Chrome,9/15/2019 18:14,9/15/2019 18:15,0:00:05,Google Chrome
RadialGradient \ Examples \ Processing.org - Google Chrome,9/15/2019 18:15,9/15/2019 18:15,0:00:16,Google Chrome
gradient in processing - Google Search - Google Chrome,9/15/2019 18:15,9/15/2019 18:15,0:00:06,Google Chrome
Color Gradients in Processing (v 2.0) - 1eremy Behreandt - Medium - Google Chrome,9/15/2019 18:15,9/15/2019 18:16,0:01:19,Google Chrome
Logical operators - 1avaScript | MDN - Google Chrome,9/15/2019 18:16,9/15/2019 18:16,0:00:05,Google Chrome
lerpColor() \ Language (API) \ Processing 3+ - Google Chrome,9/15/2019 18:16,9/15/2019 18:17,0:00:16,Google Chrome
Color Gradients in Processing (v 2.0) - 1eremy Behreandt - Medium - Google Chrome,9/15/2019 18:17,9/15/2019 18:18,0:01:03,Google Chrome
LinearGradient \ Examples \ Processing.org - Google Chrome,9/15/2019 18:18,9/15/2019 18:18,0:00:12,Google Chrome
sketch_190915b | Processing 3.5.3,9/15/2019 18:18,9/15/2019 18:18,0:00:32,1
sketch_190915b,9/15/2019 18:18,9/15/2019 18:19,0:00:25,1
LinearGradient \ Examples \ Processing.org - Google Chrome,9/15/2019 18:19,9/15/2019 18:19,0:00:10,Google Chrome
3 colors gradient in processing - Google Search - Google Chrome,9/15/2019 18:19,9/15/2019 18:19,0:00:09,Google Chrome
How to create a linear gradient background - Processing 2.x and 3.x Forum - Google Chrome,9/15/2019 18:19,9/15/2019 18:19,0:00:08,Google Chrome
Fun Programming - Program a gradient of colors - Google Chrome,9/15/2019 18:19,9/15/2019 18:19,0:00:10,Google Chrome
Processing.1s - Google Chrome,9/15/2019 18:19,9/15/2019 18:20,0:00:25,Google Chrome
3 colors gradient in processing - Google Search - Google Chrome,9/15/2019 18:20,9/15/2019 18:20,0:00:07,Google Chrome
